"A00.-";"Cólera";;;;;;;"3";;;
"A01.-";"Febres tifóide e paratifóide";;;;;;;"3";;;
"A02.-";"Outras infecções por Salmonella";;;;;;;"3";;;
"A03.-";"Shiguelose";;;;;;;"3";;;
"A04.-";"Outras infecções intestinais bacterianas";;;;;;;"3";;;
"A05.-";"Outras intoxicações alimentares bacterianas";;;;;;;"3";;;
"A06.-";"Amebíase";;;;;;;"3";;;
"A07.-";"Outras doenças intestinais por protozoários";;;;;;;"3";;;
"A08.-";"Infecções intestinais virais, outras e as não especificadas";;;;;;;"3";;;
"A09.-";"Diarréia e gastroenterite de origem infecciosa presumível";;;;;;;"3";;;
"A15.-";"Tuberculose respiratória, com confirmação bacteriológica e histológica";;;;;;;"3";;;
"A16.-";"Tuberculose das vias respiratórias, sem confirmação bacteriológica ou histológica";;;;;;;"3";;;
"A17.-";"Tuberculose do sistema nervoso";;;;;;;"3";;;
"A18.-";"Tuberculose de outros órgãos";;;;;;;"3";;;
"A19.-";"Tuberculose miliar";;;;;;;"3";;;
"A20.-";"Peste";;;;;;;"3";;;
"A21.-";"Tularemia";;;;;;;"3";;;
"A22.-";"Carbúnculo";;;;;;;"3";;;
"A23.-";"Brucelose";;;;;;;"3";;;
"A24.-";"Mormo e melioidose";;;;;;;"3";;;
"A25.-";"Febres transmitidas por mordedura de rato";;;;;;;"3";;;
"A26.-";"Erisipelóide";;;;;;;"3";;;
"A27.-";"Leptospirose";;;;;;;"3";;;
"A28.-";"Outras doenças bacterianas zoonóticas não classificadas em outra parte";;;;;;;"3";;;
"A30.-";"Hanseníase [doença de Hansen] [lepra]";;;;;;;"3";;;
"A31.-";"Infecções devidas a outras micobactérias";;;;;;;"3";;;
"A32.-";"Listeriose [listeríase]";;;;;;;"3";;;
"A33.-";"Tétano do recém-nascido [neonatal]";;;;;;;"3";;;
"A34.-";"Tétano obstétrico";;;;;;;"3";;;
"A35.-";"Outros tipos de tétano";;;;;;;"3";;;
"A36.-";"Difteria";;;;;;;"3";;;
"A37.-";"Coqueluche";;;;;;;"3";;;
"A38.-";"Escarlatina";;;;;;;"3";;;
"A39.-";"Infecção meningogócica";;;;;;;"3";;;
"A40.-";"Septicemia estreptocócica";;;;;;;"3";;;
"A41.-";"Outras septicemias";;;;;;;"3";;;
"A42.-";"Actinomicose";;;;;;;"3";;;
"A43.-";"Nocardiose";;;;;;;"3";;;
"A44.-";"Bartonelose";;;;;;;"3";;;
"A46.-";"Erisipela";;;;;;;"3";;;
"A48.-";"Outras doenças bacterianas não classificadas em outra parte";;;;;;;"3";;;
"A49.-";"Infecção bacteriana de local não especificado";;;;;;;"3";;;
"A50.-";"Sífilis congênita";;;;;;;"3";;;
"A51.-";"Sífilis precoce";;;;;;;"3";;;
"A52.-";"Sífilis tardia";;;;;;;"3";;;
"A53.-";"Outras formas e as não especificadas da sífilis";;;;;;;"3";;;
"A54.-";"Infecção gonocócica";;;;;;;"3";;;
"A55.-";"Linfogranuloma (venéreo); por clamídia";;;;;;;"3";;;
"A56.-";"Outras infecções causadas por clamídias transmitidas por via sexual";;;;;;;"3";;;
"A57.-";"Cancro mole";;;;;;;"3";;;
"A58.-";"Granuloma inguinal";;;;;;;"3";;;
"A59.-";"Tricomoníase";;;;;;;"3";;;
"A60.-";"Infecções anogenitais pelo vírus do herpes [herpes simples]";;;;;;;"3";;;
"A63.-";"Outras doenças de transmissão predominantemente sexual, não classificadas em outra parte";;;;;;;"3";;;
"A64.-";"Doenças sexualmente transmitidas, não especificadas";;;;;;;"3";;;
"A65.-";"Sífilis não-venérea";;;;;;;"3";;;
"A66.-";"Bouba";;;;;;;"3";;;
"A67.-";"Pinta [carate]";;;;;;;"3";;;
"A68.-";"Febres recorrentes [Borrelioses]";;;;;;;"3";;;
"A69.-";"Outras infecções por espiroquetas";;;;;;;"3";;;
"A70.-";"Infecções causadas por Clamídia psittaci";;;;;;;"3";;;
"A71.-";"Tracoma";;;;;;;"3";;;
"A74.-";"Outras doenças causadas por Clamídias";;;;;;;"3";;;
"A75.-";"Tifo exantemático";;;;;;;"3";;;
"A77.-";"Febre maculosa [rickettsioses transmitidas por carrapatos]";;;;;;;"3";;;
"A78.-";"Febre Q";;;;;;;"3";;;
"A79.-";"Outras rickettsioses";;;;;;;"3";;;
"A80.-";"Poliomielite aguda";;;;;;;"3";;;
"A81.-";"Infecções por vírus lentos do sistema nervoso central";;;;;;;"3";;;
"A82.-";"Raiva";;;;;;;"3";;;
"A83.-";"Encefalite por vírus transmitidos por mosquitos";;;;;;;"3";;;
"A84.-";"Encefalite por vírus transmitido por carrapatos";;;;;;;"3";;;
"A85.-";"Outras encefalites virais, não classificadas em outra parte";;;;;;;"3";;;
"A86.-";"Encefalite viral, não especificada";;;;;;;"3";;;
"A87.-";"Meningite viral";;;;;;;"3";;;
"A88.-";"Outras infecções virais do sistema nervoso central não classificadas em outra parte";;;;;;;"3";;;
"A89.-";"Infecções virais não especificadas do sistema nervoso central";;;;;;;"3";;;
"A90.-";"Dengue [dengue clássico]";;;;;;;"3";;;
"A91.-";"Febre hemorrágica devida ao vírus do dengue";;;;;;;"3";;;
"A92.-";"Outras febres virais transmitidas por mosquitos";;;;;;;"3";;;
"A93.-";"Outras febres por vírus transmitidas por artrópodes não classificadas em outra parte";;;;;;;"3";;;
"A94.-";"Febre viral transmitida por artrópodes, não especificada";;;;;;;"3";;;
"A95.-";"Febre amarela";;;;;;;"3";;;
"A96.-";"Febre hemorrágica por arenavírus";;;;;;;"3";;;
"A98.-";"Outras febres hemorrágicas por vírus, não classificadas em outra parte";;;;;;;"3";;;
"A99.-";"Febres hemorrágicas virais não especificadas";;;;;;;"3";;;
"B00.-";"Infecções pelo vírus do herpes [herpes simples]";;;;;;;"3";;;
"B01.-";"Varicela";;;;;;;"3";;;
"B02.-";"Herpes zoster [Zona]";;;;;;;"3";;;
"B03.-";"Varíola";;;;;;;"3";;;
"B04.-";"Varíola dos macacos [Monkeypox]";;;;;;;"3";;;
"B05.-";"Sarampo";;;;;;;"3";;;
"B06.-";"Rubéola";;;;;;;"3";;;
"B07.-";"Verrugas de origem viral";;;;;;;"3";;;
"B08.-";"Outras infecções virais caracterizadas por lesões da pele e das membranas mucosas, não classificadas em outra parte";;;;;;;"3";;;
"B09.-";"Infecção viral não especificada caracterizada por lesões da pele e membranas mucosas";;;;;;;"3";;;
"B15.-";"Hepatite aguda A";;;;;;;"3";;;
"B16.-";"Hepatite aguda B";;;;;;;"3";;;
"B17.-";"Outras hepatites virais agudas";;;;;;;"3";;;
"B18.-";"Hepatite viral crônica";;;;;;;"3";;;
"B19.-";"Hepatite viral não especificada";;;;;;;"3";;;
"B20.-";"Doença pelo vírus da imunodeficiência humana [HIV], resultando em doenças infecciosas e parasitárias";;;;;;;"3";;;
"B21.-";"Doença pelo vírus da imunodeficiência humana [HIV], resultando em neoplasias malignas";;;;;;;"3";;;
"B22.-";"Doença pelo vírus da imunodeficiência humana [HIV] resultando em outras doenças especificadas";;;;;;;"3";;;
"B23.-";"Doença pelo vírus da imunodeficiência humana [HIV] resultando em outras doenças";;;;;;;"3";;;
"B24.-";"Doença pelo vírus da imunodeficiência humana [HIV] não especificada";;;;;;;"3";;;
"B25.-";"Doença por citomegalovírus";;;;;;;"3";;;
"B26.-";"Caxumba [Parotidite epidêmica]";;;;;;;"3";;;
"B27.-";"Mononucleose infecciosa";;;;;;;"3";;;
"B30.-";"Conjuntivite viral";;;;;;;"3";;;
"B33.-";"Outras doenças por vírus não classificada em outra parte";;;;;;;"3";;;
"B34.-";"Doenças por vírus, de localização não especificada";;;;;;;"3";;;
"B35.-";"Dermatofitose";;;;;;;"3";;;
"B36.-";"Outras micoses superficiais";;;;;;;"3";;;
"B37.-";"Candidíase";;;;;;;"3";;;
"B38.-";"Coccidioidomicose";;;;;;;"3";;;
"B39.-";"Histoplasmose";;;;;;;"3";;;
"B40.-";"Blastomicose";;;;;;;"3";;;
"B41.-";"Paracoccidioidomicose";;;;;;;"3";;;
"B42.-";"Esporotricose";;;;;;;"3";;;
"B43.-";"Cromomicose e abscesso feomicótico";;;;;;;"3";;;
"B44.-";"Aspergilose";;;;;;;"3";;;
"B45.-";"Criptococose";;;;;;;"3";;;
"B46.-";"Zigomicose";;;;;;;"3";;;
"B47.-";"Micetoma";;;;;;;"3";;;
"B48.-";"Outras micoses, não classificadas em outra parte";;;;;;;"3";;;
"B49.-";"Micose não especificada";;;;;;;"3";;;
"B50.-";"Malária por Plasmodium falciparum";;;;;;;"3";;;
"B51.-";"Malária por Plasmodium vivax";;;;;;;"3";;;
"B52.-";"Malária por Plasmodium malariae";;;;;;;"3";;;
"B53.-";"Outras formas de malária confirmadas por exames parasitológicos";;;;;;;"3";;;
"B54.-";"Malária não especificada";;;;;;;"3";;;
"B55.-";"Leishmaniose";;;;;;;"3";;;
"B56.-";"Tripanossomíase africana";;;;;;;"3";;;
"B57.-";"Doença de Chagas";;;;;;;"3";;;
"B58.-";"Toxoplasmose";;;;;;;"3";;;
"B59.-";"Pneumocistose";;;;;;;"3";;;
"B60.-";"Outras doenças devidas a protozoários, não classificadas em outra parte";;;;;;;"3";;;
"B64.-";"Doença não especificada devida a protozoários";;;;;;;"3";;;
"B65.-";"Esquistossomose [bilharziose] [Schistosomíase]";;;;;;;"3";;;
"B66.-";"Outras infestações por trematódeos";;;;;;;"3";;;
"B67.-";"Equinococose";;;;;;;"3";;;
"B68.-";"Infestação por Taenia";;;;;;;"3";;;
"B69.-";"Cisticercose";;;;;;;"3";;;
"B70.-";"Difilobotríase e esparganose";;;;;;;"3";;;
"B71.-";"Outras infestações por cestóides";;;;;;;"3";;;
"B72.-";"Dracontíase";;;;;;;"3";;;
"B73.-";"Oncocercose";;;;;;;"3";;;
"B74.-";"Filariose";;;;;;;"3";;;
"B75.-";"Triquinose";;;;;;;"3";;;
"B76.-";"Ancilostomíase";;;;;;;"3";;;
"B77.-";"Ascaridíase";;;;;;;"3";;;
"B78.-";"Estrongiloidíase";;;;;;;"3";;;
"B79.-";"Tricuríase";;;;;;;"3";;;
"B80.-";"Oxiuríase";;;;;;;"3";;;
"B81.-";"Outras helmintíases intestinais, não classificadas em outra parte";;;;;;;"3";;;
"B82.-";"Parasitose intestinal não especificada";;;;;;;"3";;;
"B83.-";"Outras helmintíases";;;;;;;"3";;;
"B85.-";"Pediculose e ftiríase";;;;;;;"3";;;
"B86.-";"Escabiose [sarna]";;;;;;;"3";;;
"B87.-";"Miíase";;;;;;;"3";;;
"B88.-";"Outras infestações";;;;;;;"3";;;
"B89.-";"Doença parasitária não especificada";;;;;;;"3";;;
"B90.-";"Seqüelas de tuberculose";;;;;;;"3";;;
"B91.-";"Seqüelas de poliomielite";;;;;;;"3";;;
"B92.-";"Seqüelas de hanseníase [lepra]";;;;;;;"3";;;
"B94.-";"Seqüelas de outras doenças infecciosas e parasitárias e das não especificadas";;;;;;;"3";;;
"B95.-";"Estreptococos e estafilococos como causa de doenças classificadas em outros capítulos";;;;;;;"3";;;
"B96.-";"Outros agentes bacterianos, como causa de doenças classificadas em outros capítulos";;;;;;;"3";;;
"B97.-";"Vírus como causa de doenças classificadas em outros capítulos";;;;;;;"3";;;
"B99.-";"Doenças infecciosas, outras e as não especificadas";;;;;;;"3";;;
"C00.-";"Neoplasia maligna do lábio";;;;;;;"3";;;
"C01.-";"Neoplasia maligna da base da língua";;;;;;;"3";;;
"C02.-";"Neoplasia maligna de outras partes e de partes não especificadas da língua";;;;;;;"3";;;
"C03.-";"Neoplasia maligna da gengiva";;;;;;;"3";;;
"C04.-";"Neoplasia maligna do assoalho da boca";;;;;;;"3";;;
"C05.-";"Neoplasia maligna do pálato";;;;;;;"3";;;
"C06.-";"Neoplasia maligna de outras partes e de partes não especificadas da boca";;;;;;;"3";;;
"C07.-";"Neoplasia maligna da glândula parótida";;;;;;;"3";;;
"C08.-";"Neoplasia maligna de outras glândulas salivares maiores e as não especificadas";;;;;;;"3";;;
"C09.-";"Neoplasia maligna da amígdala";;;;;;;"3";;;
"C10.-";"Neoplasia maligna da orofaringe";;;;;;;"3";;;
"C11.-";"Neoplasia maligna da nasofaringe";;;;;;;"3";;;
"C12.-";"Neoplasia maligna do seio piriforme";;;;;;;"3";;;
"C13.-";"Neoplasia maligna da hipofaringe";;;;;;;"3";;;
"C14.-";"Neoplasia maligna de outras localizações e de localizações mal definida, do lábio, cavidade oral e faringe";;;;;;;"3";;;
"C15.-";"Neoplasia maligna do esôfago";;;;;;;"3";;;
"C16.-";"Neoplasia maligna do estômago";;;;;;;"3";;;
"C17.-";"Neoplasia maligna do intestino delgado";;;;;;;"3";;;
"C18.-";"Neoplasia maligna do cólon";;;;;;;"3";;;
"C19.-";"Neoplasia maligna da junção retossigmóide";;;;;;;"3";;;
"C20.-";"Neoplasia maligna do reto";;;;;;;"3";;;
"C21.-";"Neoplasia maligna do ânus e do canal anal";;;;;;;"3";;;
"C22.-";"Neoplasia maligna do fígado e das vias biliares intra-hepáticas";;;;;;;"3";;;
"C23.-";"Neoplasia maligna da vesícula biliar";;;;;;;"3";;;
"C24.-";"Neoplasia maligna de outras partes, e de partes não especificadas das vias biliares";;;;;;;"3";;;
"C25.-";"Neoplasia maligna do pâncreas";;;;;;;"3";;;
"C26.-";"Neoplasia maligna de outros órgãos digestivos e de localizações mal definidas no aparelho digestivo";;;;;;;"3";;;
"C30.-";"Neoplasia maligna da cavidade nasal e do ouvido médio";;;;;;;"3";;;
"C31.-";"Neoplasia maligna dos seios da face";;;;;;;"3";;;
"C32.-";"Neoplasia maligna da laringe";;;;;;;"3";;;
"C33.-";"Neoplasia maligna da traquéia";;;;;;;"3";;;
"C34.-";"Neoplasia maligna dos brônquios e dos pulmões";;;;;;;"3";;;
"C37.-";"Neoplasia maligna do timo";;;;;;;"3";;;
"C38.-";"Neoplasia maligna do coração, mediastino e pleura";;;;;;;"3";;;
"C39.-";"Neoplasia maligna de outras localizações e de localizações mal definidas do aparelho respiratório e dos órgãos intratorácicos";;;;;;;"3";;;
"C40.-";"Neoplasia maligna dos ossos e cartilagens articulares dos membros";;;;;;;"3";;;
"C41.-";"Neoplasia maligna dos ossos e das cartilagens articulares de outras localizações e de localizações não especificadas";;;;;;;"3";;;
"C43.-";"Melanoma maligno da pele";;;;;;;"3";;;
"C44.-";"Outras neoplasias malignas da pele";;;;;;;"3";;;
"C45.-";"Mesotelioma";;;;;;;"3";;;
"C46.-";"Sarcoma de Kaposi";;;;;;;"3";;;
"C47.-";"Neoplasia maligna dos nervos periféricos e do sistema nervoso autônomo";;;;;;;"3";;;
"C48.-";"Neoplasia maligna dos tecidos moles do retroperitônio e do peritônio";;;;;;;"3";;;
"C49.-";"Neoplasia maligna do tecido conjuntivo e de outros tecidos moles";;;;;;;"3";;;
"C50.-";"Neoplasia maligna da mama";;;;;;;"3";;;
"C51.-";"Neoplasia maligna da vulva";;;;;;;"3";;;
"C52.-";"Neoplasia maligna da vagina";;;;;;;"3";;;
"C53.-";"Neoplasia maligna do colo do útero";;;;;;;"3";;;
"C54.-";"Neoplasia maligna do corpo do útero";;;;;;;"3";;;
"C55.-";"Neoplasia maligna do útero, porção não especificada";;;;;;;"3";;;
"C56.-";"Neoplasia maligna do ovário";;;;;;;"3";;;
"C57.-";"Neoplasia maligna de outros órgãos genitais femininos e dos não especificados";;;;;;;"3";;;
"C58.-";"Neoplasia maligna da placenta";;;;;;;"3";;;
"C60.-";"Neoplasia maligna do pênis";;;;;;;"3";;;
"C61.-";"Neoplasia maligna da próstata";;;;;;;"3";;;
"C62.-";"Neoplasia maligna dos testículos";;;;;;;"3";;;
"C63.-";"Neoplasia maligna de outros órgãos genitais masculinos e dos não especificados";;;;;;;"3";;;
"C64.-";"Neoplasia maligna do rim, exceto pelve renal";;;;;;;"3";;;
"C65.-";"Neoplasia maligna da pelve renal";;;;;;;"3";;;
"C66.-";"Neoplasia maligna dos ureteres";;;;;;;"3";;;
"C67.-";"Neoplasia maligna da bexiga";;;;;;;"3";;;
"C68.-";"Neoplasia maligna de outros órgãos urinários e dos não especificados";;;;;;;"3";;;
"C69.-";"Neoplasia maligna do olho e anexos";;;;;;;"3";;;
"C70.-";"Neoplasia maligna das meninges";;;;;;;"3";;;
"C71.-";"Neoplasia maligna do encéfalo";;;;;;;"3";;;
